market,trade_tag,side,entry_timestamp,exit_timestamp,entry_bar,exit_bar,duration_bars,entry_price,exit_price,pnl,return_pct,exit_mechanism_label,exit_mechanism_detail,exact_close_event,matched_event_bar,matched_event_timestamp,tp1_occurred,tp2_occurred,trailing_stop_occurred,stop_assignment_occurred,stop_hit_occurred_proxy,trend_fail_occurred,add_on_interaction_occurred,add_on_entry_before_exit,latest_stop_kind,latest_stop_price,exit_to_stop_distance_pct,classification_confidence,notes
AAVEUSDT,Long1,long,2021-08-13 00:00:00+00:00,2021-08-13 12:00:00+00:00,1752,1755,3.0,400.1,412.49558414388144,15.49543612730094,0.030981215055939648,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,1754,2021-08-13 08:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,4.1249558414388144e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2021-08-14 12:00:00+00:00,2021-08-15 04:00:00+00:00,1761,1765,4.0,416.05,396.8531364750167,-46.1691121585056,-0.04614076078592311,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,1764,2021-08-15 00:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,3.968531364750167e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long2,long,2021-08-16 04:00:00+00:00,2021-08-16 08:00:00+00:00,1771,1772,1.0,423.94000000000005,441.83,10.445810705599957,0.04219936783507072,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,1772,2021-08-16 08:00:00+00:00,True,False,False,True,False,False,True,False,long_breakeven_floor_stop,4.158021194296206e-06,106259678.6298401,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Long1,long,2021-08-15 20:00:00+00:00,2021-08-16 08:00:00+00:00,1769,1772,3.0,410.27,441.83,38.467975884,0.07692495186096959,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,1772,2021-08-16 08:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,4.158021194296206e-06,106259678.6298401,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Long2,long,2021-08-16 04:00:00+00:00,2021-08-16 20:00:00+00:00,1771,1775,4.0,423.94000000000005,415.83944689582694,-4.729840457576402,-0.019107782007296126,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,1774,2021-08-16 16:00:00+00:00,True,False,False,True,True,False,True,False,long_breakeven_floor_stop,4.158394468958269e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2021-08-15 20:00:00+00:00,2021-08-16 20:00:00+00:00,1769,1775,6.0,410.27,415.83944689582694,6.788509097533984,0.013575077134148072,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,1774,2021-08-16 16:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,4.158394468958269e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2021-08-17 00:00:00+00:00,2021-08-17 16:00:00+00:00,1776,1780,4.0,426.19,410.9351036411219,-35.8164701902134,-0.03579365156122405,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,1779,2021-08-17 12:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,4.109351036411219e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2021-09-03 08:00:00+00:00,2021-09-04 00:00:00+00:00,1880,1884,4.0,401.6,396.0,-13.947981263999994,-0.013944223107569709,long_trend_fail_close,position.close(),True,1884,2021-09-04 00:00:00+00:00,False,False,False,True,False,True,False,False,long_base_stop,3.85556472949644e-06,102708688.3316715,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Long1,long,2021-11-10 08:00:00+00:00,2021-11-10 16:00:00+00:00,2288,2290,2.0,335.2,326.6120675710907,-25.623400565069563,-0.025620323475266438,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2289,2021-11-10 12:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,3.266120675710907e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2022-10-13 20:00:00+00:00,2022-10-14 12:00:00+00:00,4313,4317,4.0,71.0,73.67589321494869,-37.68313422446159,-0.037688636830263356,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4316,2022-10-14 08:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,7.367589321494869e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2022-12-09 12:00:00+00:00,2022-12-11 20:00:00+00:00,4653,4667,14.0,62.10000000000001,59.599999999999994,20.118095450000062,0.040257648953301195,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,4667,2022-12-11 20:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,6.110148620552292e-07,97542634.54167491,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2022-12-09 12:00:00+00:00,2022-12-12 00:00:00+00:00,4653,4668,15.0,62.10000000000001,58.7,27.36060981200001,0.054750402576489554,short_tp2_close,position.close(),True,4668,2022-12-12 00:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,6.013888004798556e-07,97607403.6493093,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2022-12-20 12:00:00+00:00,2022-12-22 12:00:00+00:00,4719,4731,12.0,55.7,54.099999999999994,14.361680576000033,0.028725314183123962,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,4731,2022-12-22 12:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,5.629057075246098e-07,96108457.8001531,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2022-12-20 12:00:00+00:00,2022-12-22 20:00:00+00:00,4719,4733,14.0,55.7,55.6481707622508,0.4652218476389318,0.0009305069613859684,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4732,2022-12-22 16:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,5.56481707622508e-07,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-01-03 12:00:00+00:00,2023-01-04 00:00:00+00:00,4803,4806,3.0,52.6,53.847355513433975,-23.71565149048311,-0.02371398314513251,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4805,2023-01-03 20:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,5.384735551343398e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-03-28 20:00:00+00:00,2023-03-29 08:00:00+00:00,5309,5312,3.0,70.6,72.92824243226029,-32.97210360733652,-0.03297793813399852,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5311,2023-03-29 04:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,7.292824243226029e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-05-15 20:00:00+00:00,2023-05-17 16:00:00+00:00,5597,5608,11.0,62.8,64.10541683362952,-20.776149498449445,-0.020786892255247214,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5607,2023-05-17 12:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,6.410541683362952e-07,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-06-02 12:00:00+00:00,2023-06-04 04:00:00+00:00,5703,5713,10.0,64.0,64.68885169856722,-10.75540037880271,-0.010763307790112808,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5712,2023-06-04 00:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,6.468885169856722e-07,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-09-06 12:00:00+00:00,2023-09-07 16:00:00+00:00,6279,6286,7.0,54.68,55.52164958943882,-15.37915659578157,-0.015392274861719457,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6285,2023-09-07 12:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,5.552164958943882e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2023-09-12 12:00:00+00:00,2023-09-14 12:00:00+00:00,6315,6327,12.0,53.41,54.7804404800595,-25.632801815134712,-0.025658874369209883,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6326,2023-09-14 08:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,5.47804404800595e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2024-02-07 00:00:00+00:00,2024-02-08 04:00:00+00:00,7200,7207,7.0,84.0,85.42608691165756,-16.955450710066042,-0.016977225138780527,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7206,2024-02-08 00:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,8.542608691165757e-07,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2024-04-26 20:00:00+00:00,2024-04-27 16:00:00+00:00,7679,7684,5.0,89.56,90.92127870430848,-15.177403445942026,-0.015199628230331275,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7683,2024-04-27 12:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,9.092127870430848e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2024-04-29 00:00:00+00:00,2024-04-30 08:00:00+00:00,7692,7700,8.0,89.08,82.69,35.80838832960002,0.0717332734620566,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,7700,2024-04-30 08:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,8.804284248163713e-07,93920183.38892001,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2024-04-29 00:00:00+00:00,2024-05-01 04:00:00+00:00,7692,7705,13.0,89.08,80.65,47.24017427519999,0.09463403682083515,short_tp2_close,position.close(),True,7705,2024-05-01 04:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,8.556131396336813e-07,94259888.50395171,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2024-05-13 16:00:00+00:00,2024-05-14 04:00:00+00:00,7780,7783,3.0,83.36,81.95,8.4505014927,0.016914587332053754,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,7783,2024-05-14 04:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,8.411304907611098e-07,97428401.48942384,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2024-05-13 16:00:00+00:00,2024-05-15 12:00:00+00:00,7780,7791,11.0,83.36,83.28052179864468,0.4763338008441718,0.0009534333176022258,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7790,2024-05-15 08:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,8.328052179864468e-07,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2024-07-07 00:00:00+00:00,2024-07-07 12:00:00+00:00,8106,8109,3.0,82.35,79.13,19.53654757599999,0.03910139647844568,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,8109,2024-07-07 12:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,8.425916732345942e-07,93912628.94117987,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Short1,short,2024-07-07 00:00:00+00:00,2024-07-08 08:00:00+00:00,8106,8114,8.0,82.35,81.37803162550303,5.897175897741399,0.011802894650843498,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8113,2024-07-08 04:00:00+00:00,True,False,True,True,True,False,False,False,short_trailing_stop,8.137803162550303e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Short1,short,2024-07-08 12:00:00+00:00,2024-07-09 12:00:00+00:00,8115,8121,6.0,80.49,84.22732926311107,-46.40996242897616,-0.04643221845087675,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8120,2024-07-09 08:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,8.422732926311108e-07,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2024-11-08 16:00:00+00:00,2024-11-09 04:00:00+00:00,8854,8857,3.0,180.44,192.05999999999997,32.16836237299996,0.06439813788516946,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,8857,2024-11-09 04:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,1.8098494677451999e-06,106119321.86240238,exact,Research-only instrumentation; explicit strategy close event matched.
AAVEUSDT,Long1,long,2024-11-08 16:00:00+00:00,2024-11-10 20:00:00+00:00,8854,8867,13.0,180.44,183.40945458262527,8.220524187956585,0.01645674231115768,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8866,2024-11-10 16:00:00+00:00,True,False,True,True,True,False,False,False,long_trailing_stop,1.8340945458262529e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2024-11-10 20:00:00+00:00,2024-11-12 08:00:00+00:00,8867,8876,9.0,190.06,179.9385820013029,-53.22398443890393,-0.053253804055020004,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,8875,2024-11-12 04:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,1.799385820013029e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
AAVEUSDT,Long1,long,2024-11-25 04:00:00+00:00,2024-11-25 12:00:00+00:00,8953,8955,2.0,174.84,186.64,33.70795398599993,0.06749027682452513,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,8955,2024-11-25 12:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,1.7540649233000949e-06,106404270.31331934,exact,Research-only instrumentation; explicit strategy close event matched.
